shift,pair_00,pair_01,pair_02,pair_03,pair_04,pair_05,pair_06,pair_07,pair_08,pair_09,pair_10,pair_11,pair_12,pair_13,pair_14,pair_15,pair_16,pair_17,pair_18
-167,212.00459975004196,207.55300360918045,209.25844144821167,211.82244420051575,210.51968723535538,209.0032593011856,210.92457282543182,216.60638642311096,210.92541444301605,209.04857659339905,210.63557571172714,209.52866929769516,210.3684093952179,208.34902334213257,210.9821058511734,217.3767666220665,212.22629171609879,210.5462139248848,211.15793019533157
-166,211.99933284521103,207.45354729890823,209.31782966852188,211.76607006788254,210.54641139507294,208.9205169081688,210.94724118709564,216.60453033447266,210.89570134878159,209.05762296915054,210.57257336378098,209.48287373781204,210.31676131486893,208.29586321115494,210.92610436677933,217.3269988298416,212.2353811264038,210.48474460840225,211.05024015903473
-165,212.00047689676285,207.3760815858841,209.3749784231186,211.70617991685867,210.5754532814026,208.83651787042618,210.9669394493103,216.60845172405243,210.87246441841125,209.07841181755066,210.51837295293808,209.4491440653801,210.25999248027802,208.2648206949234,210.87832868099213,217.28341042995453,212.25624579191208,210.41573584079742,210.95107811689377
-164,212.00652247667313,207.32302767038345,209.4288645386696,211.64366048574448,210.6022047996521,208.75686365365982,210.9793062210083,216.61461472511292,210.8540500998497,209.10688823461533,210.47353971004486,209.42843735218048,210.1993030309677,208.25822842121124,210.83492583036423,217.24434566497803,212.28669077157974,210.34539675712585,210.86504781246185
-163,212.01598930358887,207.29289811849594,209.47892385721207,211.58324724435806,210.62124317884445,208.68270832300186,210.9822831749916,216.61896389722824,210.83829724788666,209.13888651132584,210.4378029704094,209.4197947382927,210.13647830486298,208.27469283342361,210.7935084104538,217.20839166641235,212.32332891225815,210.280111849308,210.7923732995987
-162,212.02821815013885,207.2842200398445,209.52314549684525,211.5285131931305,210.63274335861206,208.61613845825195,210.97595769166946,216.61872851848602,210.82229381799698,209.17079401016235,210.4080229997635,209.42119055986404,210.07430255413055,208.30888640880585,210.7515932917595,217.17501145601273,212.36052095890045,210.22101664543152,210.73785996437073
-161,212.0385138988495,207.29669123888016,209.56018269062042,211.48231726884842,210.63475918769836,208.5592423081398,210.9573821425438,216.61145716905594,210.80358946323395,209.20453560352325,210.38356029987335,209.430859208107,210.01587915420532,208.35747003555298,210.70672750473022,217.1431604027748,212.39063197374344,210.17018735408783,210.70036911964417
-160,212.04255264997482,207.32516765594482,209.58676624298096,211.44530129432678,210.62512451410294,208.51655453443527,210.92894184589386,216.59527605772018,210.7825070619583,209.24379044771194,210.36296564340591,209.4473847746849,209.96419113874435,208.41434335708618,210.65874856710434,217.11217641830444,212.41013324260712,210.12613981962204,210.6785927414894
-159,212.03876930475235,207.36367678642273,209.6012105345726,211.41661304235458,210.60278874635696,208.48868983983994,210.89440017938614,216.56969153881073,210.75714021921158,209.28758347034454,210.34586107730865,209.4715325832367,209.92027205228806,208.4730163216591,210.60898834466934,217.0814625620842,212.4182042479515,210.08565074205399,210.6666939854622
-158,212.02542877197266,207.41103774309158,209.60185635089874,211.39568787813187,210.5669488310814,208.47603112459183,210.85644322633743,216.53576463460922,210.72621351480484,209.33082324266434,210.33237594366074,209.5028645992279,209.884719312191,208.52774262428284,210.55611115694046,217.0515137910843,212.41468214988708,210.04757940769196,210.66002893447876
-157,212.00369429588318,207.46425867080688,209.58873093128204,211.3812673687935,210.51710081100464,208.47902762889862,210.81699353456497,216.4943209886551,210.6911438703537,209.36914563179016,210.32258713245392,209.54041320085526,209.85760068893433,208.57338553667068,210.49522233009338,217.02312922477722,212.40257173776627,210.0081057548523,210.65319335460663
-156,211.97480803728104,207.5207399725914,209.56411015987396,211.37213212251663,210.45405733585358,208.4932769536972,210.77401471138,216.44748145341873,210.6520430445671,209.39864695072174,210.31718027591705,209.58403635025024,209.83756232261658,208.60836243629456,210.4280163049698,216.99729120731354,212.38600093126297,209.9672008752823,210.64359772205353
-155,211.941015958786,207.5766196846962,209.53010034561157,211.36623406410217,210.3791687488556,208.51340425014496,210.72640377283096,216.39748585224152,210.60882902145386,209.41698616743088,210.31593084335327,209.629310131073,209.82077991962433,208.63277971744537,210.35288041830063,216.974813580513,212.36856025457382,209.92621624469757,210.6293671131134
-154,211.90714091062546,207.62611091136932,209.49146562814713,211.3619133234024,210.2956925034523,208.53725057840347,210.67383140325546,216.34649670124054,210.56331396102905,209.42225182056427,210.31807208061218,209.67273610830307,209.8054559826851,208.6478187441826,210.2709560394287,216.95600670576096,212.35277545452118,209.88472366333008,210.60776883363724
-153,211.8744249343872,207.66794216632843,209.4501742720604,211.35879451036453,210.2074243426323,208.56453037261963,210.61476176977158,216.29693484306335,210.51666796207428,209.41458159685135,210.32257097959518,209.71080440282822,209.78869688510895,208.653211414814,210.18378341197968,216.9399470090866,212.3406229019165,209.84411931037903,210.58049684762955
-152,211.84281355142593,207.70261991024017,209.4083166718483,211.35743528604507,210.1183282136917,208.5965228676796,210.55028182268143,216.2507956624031,210.46965605020523,209.39662724733353,210.32842618227005,209.7406474351883,209.769804418087,208.64987897872925,210.0922245979309,216.92448073625565,212.33393949270248,209.80405974388123,210.54732072353363
-151,211.81204909086227,207.7285572886467,209.3691390156746,211.35829657316208,210.03241807222366,208.63233345746994,210.48119282722473,216.209879219532,210.42330479621887,209.37054908275604,210.33501541614532,209.76380920410156,209.75027704238892,208.64076673984528,209.9988454580307,216.907997071743,212.3333888053894,209.76571118831635,210.50869917869568
-150,211.7822299003601,207.74599027633667,209.33495825529099,211.36204826831818,209.95140516757965,208.6695757508278,210.40858310461044,216.17600178718567,210.379500746727,209.3385922908783,210.34239876270294,209.7820501923561,209.73242604732513,208.62709707021713,209.90842962265015,216.89059031009674,212.33965754508972,209.72972720861435,210.46792989969254
