shift,pair_00,pair_01,pair_02,pair_03,pair_04,pair_05,pair_06,pair_07,pair_08,pair_09,pair_10,pair_11,pair_12,pair_13,pair_14
-88,216.69199639558792,217.46783065795898,217.2715122103691,216.83055818080902,215.69158560037613,216.43407326936722,216.31234645843506,217.6617438197136,217.44776272773743,216.30721217393875,217.2469940185547,215.52898424863815,218.21243649721146,216.83172470331192,214.2471432685852
-87,216.69592225551605,217.46638333797455,217.281254529953,216.8324409723282,215.68806248903275,216.43947434425354,216.3468016386032,217.67681777477264,217.46060121059418,216.3256099820137,217.25059950351715,215.50375586748123,218.18965089321136,216.84742802381516,214.24855208396912
-86,216.70210528373718,217.46035277843475,217.28990525007248,216.83426862955093,215.68787240982056,216.44208323955536,216.38216751813889,217.6894364953041,217.47426265478134,216.3453072309494,217.25540280342102,215.48746758699417,218.16472297906876,216.85733878612518,214.25643008947372
-85,216.71029609441757,217.450046479702,217.2969914674759,216.8362251520157,215.6912402510643,216.44074481725693,216.4179728627205,217.69974726438522,217.4882209300995,216.3659464120865,217.26143324375153,215.48216032981873,218.13875377178192,216.86171501874924,214.27106177806854
-84,216.72006332874298,217.43563556671143,217.3024622797966,216.83878076076508,215.69842672348022,216.43458408117294,216.45338356494904,217.70805579423904,217.50197809934616,216.38713312149048,217.26836150884628,215.48935788869858,218.11261528730392,216.8610074520111,214.29212230443954
-83,216.73107594251633,217.41740107536316,217.30675584077835,216.8426041007042,215.70977401733398,216.42310690879822,216.48752003908157,217.7146287560463,217.51538455486298,216.4081609249115,217.27553242444992,215.50954473018646,218.08730721473694,216.85552150011063,214.31914567947388
-82,216.74323552846909,217.39528650045395,217.31056195497513,216.84852409362793,215.72582697868347,216.40669125318527,216.51946318149567,217.71976101398468,217.52819859981537,216.42831432819366,217.28260838985443,215.54250174760818,218.0636538863182,216.84587037563324,214.35126209259033
-81,216.7568548321724,217.36872678995132,217.31484121084213,216.85726934671402,215.74670869112015,216.38614398241043,216.54797279834747,217.72368049621582,217.54029792547226,216.44696938991547,217.28955417871475,215.5873368382454,218.04283887147903,216.83259934186935,214.38752537965775
-80,216.77244889736176,217.33675581216812,217.3202201128006,216.86939495801926,215.77207785844803,216.36272209882736,216.57216256856918,217.7266817688942,217.55149376392365,216.46408200263977,217.2964853644371,215.64287120103836,218.02619010210037,216.8163150548935,214.42686676979065
-79,216.79036128520966,217.29875952005386,217.32696729898453,216.88517129421234,215.8012819290161,216.3377805352211,216.5916347503662,217.72910207509995,217.56141936779022,216.4797152876854,217.30361700057983,215.7069621682167,218.01474022865295,216.7975891828537,214.4681203365326
-78,216.81053394079208,217.25512945652008,217.33479565382004,216.9047063589096,215.8336147069931,216.31301093101501,216.60616034269333,217.73186910152435,217.5696523785591,216.49369603395462,217.31132012605667,215.77669578790665,218.00883680582047,216.77760922908783,214.50997805595398
-77,216.83260023593903,217.20713710784912,217.3438063263893,216.92770808935165,215.86808490753174,216.2900561094284,216.6159082055092,217.7351109981537,217.57594537734985,216.50593906641006,217.3200844526291,215.84884190559387,218.00814574956894,216.75768435001373,214.5510568022728
-76,216.85600477457047,217.15620732307434,217.35424625873566,216.9533514380455,215.90377807617188,216.27045714855194,216.6213784813881,217.73826044797897,217.58006650209427,216.51682060956955,217.33027654886246,215.92025792598724,218.01223528385162,216.7388792037964,214.59044259786606
-75,216.87950426340103,217.10397046804428,217.36645376682281,216.98032081127167,215.9397189617157,216.25583028793335,216.62326258420944,217.74067902565002,217.58196330070496,216.52674788236618,217.3422018289566,215.98768717050552,218.02062720060349,216.72262650728226,214.6275116801262
-74,216.9018051624298,217.05236369371414,217.38071697950363,217.00675588846207,215.97512650489807,216.24743032455444,216.62245148420334,217.74146151542664,217.5818670988083,216.5360894203186,217.3563210964203,216.0484540462494,218.03298842906952,216.71007633209229,214.66198354959488
-73,216.92152178287506,217.00326520204544,217.3974581360817,217.03047221899033,216.00946205854416,216.24631637334824,216.62008672952652,217.73955422639847,217.57988637685776,216.5449965596199,217.37298929691315,216.10077619552612,218.04883098602295,216.70237588882446,214.6936350464821
-72,216.9373431801796,216.95830124616623,217.4173719882965,217.04967284202576,216.0423863530159,216.25274002552032,216.61750024557114,217.73443454504013,217.57591152191162,216.55379956960678,217.3920999765396,216.14372539520264,218.06735163927078,216.70048254728317,214.72318667173386
-71,216.94817048311234,216.91914689540863,217.4407844543457,217.0630271434784,216.0737590789795,216.26632738113403,216.6159712076187,217.72618079185486,217.56945699453354,216.56277292966843,217.4130544066429,216.1775975227356,218.08746033906937,216.70435816049576,214.7507398724556
-70,216.9533342719078,216.88722831010818,217.46764433383942,217.06941211223602,216.10353088378906,216.28627067804337,216.6164075732231,217.71554148197174,217.56017971038818,216.57181924581528,217.43467032909393,216.2034810781479,218.10797935724258,216.71327716112137,214.77604520320892
