shift,pair_00,pair_01,pair_02,pair_03,pair_04,pair_05,pair_06,pair_07,pair_08,pair_09,pair_10,pair_11,pair_12,pair_13,pair_14,pair_15,pair_16,pair_17,pair_18
-101,216.37628453969955,216.04833096265793,216.18414574861526,216.98316252231598,217.44591307640076,216.98316252231598,215.5026227235794,216.81155574321747,217.89010149240494,217.24754393100739,217.39794147014618,218.15802162885666,216.42792344093323,216.88609540462494,217.08803069591522,216.57579046487808,215.7431897521019,217.26011711359024,216.8777421116829
-100,216.37612891197205,216.03995501995087,216.19833362102509,216.99510729312897,217.4375438094139,216.99510729312897,215.47514307498932,216.80911272764206,217.91514092683792,217.25262933969498,217.39879602193832,218.16565907001495,216.43017494678497,216.89590060710907,217.09100621938705,216.57857859134674,215.77652794122696,217.2764881849289,216.89349895715714
-99,216.3783165216446,216.02993869781494,216.2120125889778,217.00936913490295,217.43130499124527,217.00936913490295,215.44603770971298,216.8033092021942,217.94300609827042,217.26125997304916,217.39203596115112,218.17295664548874,216.43379378318787,216.90205436944962,217.09046411514282,216.58309477567673,215.8159098625183,217.28867518901825,216.90664130449295
-98,216.38284349441528,216.01913040876389,216.22547686100006,217.02770191431046,217.42758291959763,217.02770191431046,215.41601020097733,216.79500740766525,217.9724937081337,217.27313143014908,217.37843072414398,218.1797166466713,216.43973690271378,216.9050132036209,217.08681172132492,216.58795857429504,215.85959649085999,217.29804921150208,216.91623085737228
-97,216.39034271240234,216.00918394327164,216.23962724208832,217.05109882354736,217.42615181207657,217.05109882354736,215.3845945596695,216.78566020727158,218.00174456834793,217.28768467903137,217.35945987701416,218.18588149547577,216.44870895147324,216.90581893920898,217.08068668842316,216.59164148569107,215.90575993061066,217.30622053146362,216.92165368795395
-96,216.40067845582962,216.00099176168442,216.25572568178177,217.07968217134476,217.42674612998962,217.07968217134476,215.35336101055145,216.77724677324295,218.02875834703445,217.30466920137405,217.3370864391327,218.19122087955475,216.46077394485474,216.90584963560104,217.07309710979462,216.5927517414093,215.95217669010162,217.31468284130096,216.92254358530045
-95,216.41317027807236,215.995421230793,216.2734413743019,217.112713098526,217.42915052175522,217.112713098526,215.32463145256042,216.77107977867126,218.05237209796906,217.3239341378212,217.3138120174408,218.19574624300003,216.4751678109169,216.90614587068558,217.06513100862503,216.59007120132446,215.99703335762024,217.3239033818245,216.91917997598648
-94,216.42695039510727,215.99306118488312,216.29141956567764,217.14923632144928,217.43343770503998,217.14923632144928,215.30012238025665,216.7681629061699,218.0717841386795,217.34559071063995,217.2920441031456,218.19999730587006,216.49018865823746,216.90760880708694,217.05811524391174,216.5838668346405,216.0386700630188,217.33332115411758,216.91199600696564
-93,216.44094502925873,215.99348431825638,216.30848556756973,217.18823117017746,217.43989288806915,217.18823117017746,215.28038787841797,216.7690510749817,218.08629989624023,217.36939525604248,217.2737718820572,218.20424246788025,216.50484919548035,216.9111823439598,217.05315524339676,216.57561379671097,216.0753431916237,217.34240621328354,216.90159863233566
-92,216.4542340040207,215.99668443202972,216.323854804039,217.22874701023102,217.44846391677856,217.22874701023102,215.26544207334518,216.77364468574524,218.09520024061203,217.39403867721558,217.26016169786453,218.2087590098381,216.5189230442047,216.91735500097275,217.0506466627121,216.5670849084854,216.10599637031555,217.350484251976,216.888405919075
-91,216.4669406414032,216.00281006097794,216.33734345436096,217.26976042985916,217.45826601982117,217.26976042985916,215.25438767671585,216.7815564274788,218.09825938940048,217.41899836063385,217.25150907039642,218.21364611387253,216.53245395421982,216.92598181962967,217.0505326986313,216.56005132198334,216.13010531663895,217.35708010196686,216.87314838171005
-90,216.47851115465164,216.01074796915054,216.34926849603653,217.30959105491638,217.46818602085114,217.30959105491638,215.2464977502823,216.7919678092003,218.09635597467422,217.44466745853424,217.24753785133362,218.21898925304413,216.5453400015831,216.93615943193436,217.05228078365326,216.5563433766365,216.14757180213928,217.36229127645493,216.85617005825043
-89,216.48839819431305,216.0193464756012,216.36026787757874,217.34629279375076,217.47701513767242,217.34629279375076,215.2415298819542,216.80353796482086,218.0902839899063,217.47071719169617,217.24752974510193,218.22488820552826,216.5570940375328,216.94667053222656,217.0550433397293,216.5573769211769,216.15879160165787,217.36703741550446,216.83737963438034
-88,216.495860517025,216.02795392274857,216.37108314037323,217.3785884976387,217.48338770866394,217.3785884976387,215.23907047510147,216.81505280733109,218.08112013339996,217.4963321685791,217.25046396255493,218.2310208082199,216.5672988295555,216.95619201660156,217.05811595916748,216.564471244812,216.1639038324356,217.37218767404556,216.81719160079956
-87,216.50018763542175,216.03645086288452,216.38259810209274,217.40562611818314,217.4869168996811,217.40562611818314,215.2388015985489,216.82582557201385,218.0702314376831,217.52104312181473,217.25545001029968,218.2367771267891,216.57533115148544,216.96369117498398,217.06100410223007,216.57844829559326,216.16287535429,217.37895095348358,216.796116232872
-86,216.50113773345947,216.04395723342896,216.3960076570511,217.42678850889206,217.48718571662903,217.42678850889206,215.24050664901733,216.8354577422142,218.05943393707275,217.54469561576843,217.26169019937515,218.2416821718216,216.5808101296425,216.96846336126328,217.06392937898636,216.5988770723343,216.15599870681763,217.38767057657242,216.77503848075867
-85,216.49831253290176,216.04930317401886,216.4123781323433,217.44219267368317,217.48422008752823,217.44219267368317,215.24353289604187,216.84331834316254,218.0501944422722,217.56662774085999,217.26842498779297,218.2453802227974,216.58382040262222,216.9698103070259,217.06785988807678,216.62439167499542,216.14481455087662,217.39805430173874,216.75501030683517
-84,216.49155187606812,216.05108207464218,216.4323269724846,217.45194679498672,217.4786278605461,217.45194679498672,215.24739867448807,216.84979355335236,218.04362535476685,217.5863396525383,217.27545511722565,218.2480173110962,216.58471232652664,216.9677351117134,217.07334744930267,216.65355426073074,216.131245136261,217.4097028374672,216.73696774244308
-83,216.48104697465897,216.04778623580933,216.4558572769165,217.45617598295212,217.47149002552032,217.45617598295212,215.2525970339775,216.85548692941666,218.04052913188934,217.60386711359024,217.28354120254517,218.250268638134,216.5840493440628,216.9627303481102,217.08024203777313,216.6846343278885,216.1168926358223,217.4224133491516,216.72159439325333
-82,216.4668762087822,216.0384332537651,216.48239451646805,217.45570427179337,217.46423071622849,217.45570427179337,215.2600917816162,216.86056715250015,218.04188346862793,217.6193271279335,217.29296207427979,218.25266480445862,216.58291095495224,216.95511668920517,217.08860498666763,216.71603858470917,216.10290694236755,217.4355680346489,216.70934414863586
-81,216.4493002295494,216.02312523126602,216.51107662916183,217.45190572738647,217.45847916603088,217.45190572738647,215.2711502313614,216.86524897813797,218.04875230789185,217.63248997926712,217.3033123612404,218.2555637359619,216.58255833387375,216.94532245397568,217.09869265556335,216.74626940488815,216.08975893259048,217.44860500097275,216.70017671585083
-80,216.4290097951889,216.0033432841301,216.54100918769836,217.44636356830597,217.45571213960648,217.44636356830597,215.28713202476501,216.86951059103012,218.06196850538254,217.64310497045517,217.31380546092987,218.25898045301437,216.5839597582817,216.9338310956955,217.11085557937622,216.77368772029877,216.0773143172264,217.46087157726288,216.69377273321152
-79,216.4070799946785,215.98119217157364,216.57136595249176,217.44064736366272,217.45708733797073,217.44064736366272,215.30908453464508,216.87349826097488,218.08173286914825,217.6512656211853,217.3235760331154,218.26298010349274,216.58752399683,216.92092430591583,217.1249584555626,216.7968801856041,216.0653391480446,217.47159039974213,216.6900708079338
-78,216.38470351696014,215.9589985013008,216.60099744796753,217.4360949397087,217.46336168050766,217.4360949397087,215.33764338493347,216.87709659337997,218.10746240615845,217.65720456838608,217.33196014165878,218.26763266324997,216.59377545118332,216.90685749053955,217.1403312087059,216.81520080566406,216.05388808250427,217.48035806417465,216.68935352563858
-77,216.36276799440384,215.93855398893356,216.62870436906815,217.43373435735703,217.47453212738037,217.43373435735703,215.37318873405457,216.88009703159332,218.13804119825363,217.6614694595337,217.33885890245438,218.27278804779053,216.60354989767075,216.8921054005623,217.15641140937805,216.82863265275955,216.04307961463928,217.48692053556442,216.69213515520096
-76,216.34212845563889,215.92118269205093,216.65366911888123,217.43423306941986,217.48994576931,217.43423306941986,215.41541957855225,216.8823408484459,218.17143034934998,217.66478019952774,217.3449091911316,218.27780205011368,216.6176112294197,216.87688940763474,217.173115670681,216.8375574350357,216.03272247314453,217.49135679006577,216.6986222267151
-75,216.3239684700966,215.9078404903412,216.6755375266075,217.4378683567047,217.50845044851303,217.4378683567047,215.4632292985916,216.8838388323784,218.20502418279648,217.66770458221436,217.35092890262604,218.28190529346466,216.6360360980034,216.8615484237671,217.1901460289955,216.8423152565956,216.0226895213127,217.49347513914108,216.70879328250885
-74,216.309785425663,215.89902675151825,216.69402492046356,217.44464945793152,217.52853405475616,217.44464945793152,215.5152758359909,216.8844971060753,218.23646634817123,217.67066901922226,217.35795259475708,218.28441578149796,216.65802150964737,216.8463777899742,217.20686775445938,216.8439514040947,216.01304590702057,217.4930266737938,216.72278678417206
-73,216.30076122283936,215.8949213027954,216.7089574933052,217.45395809412003,217.54879534244537,217.45395809412003,215.56994396448135,216.88418418169022,218.2640684247017,217.67414730787277,217.36649483442307,218.2849503159523,216.6824346780777,216.83158606290817,217.2228021621704,216.84335565567017,216.00410389900208,217.4900775551796,216.74064111709595
-72,216.29775393009186,215.89566349983215,216.7203185558319,217.46474862098694,217.56775736808777,217.46474862098694,215.62529742717743,216.88255560398102,218.286705493927,217.6785425543785,217.37671226263046,218.28376418352127,216.70779865980148,216.81727904081345,217.23754394054413,216.84113293886185,215.9965141415596,217.4849997162819,216.76231223344803
-71,216.30157780647278,215.90125745534897,216.72834599018097,217.47599577903748,217.58417868614197,217.47599577903748,215.67918479442596,216.8793712258339,218.30381655693054,217.68410223722458,217.38861727714539,218.2813287973404,216.73198276758194,216.80363446474075,217.25096690654755,216.83773881196976,215.9905006289482,217.4782955646515,216.78752052783966
-70,216.31241434812546,215.91139405965805,216.73380875587463,217.48679023981094,217.59738320112228,217.48679023981094,215.72914969921112,216.87471425533295,218.31561636924744,217.69085359573364,217.402041554451,218.27813643217087,216.75291568040848,216.7908439040184,217.26273161172867,216.83352428674698,215.98572951555252,217.47033619880676,216.8154531121254
-69,216.32968533039093,215.92528355121613,216.73760384321213,217.4964770078659,217.60716634988785,217.4964770078659,215.77310860157013,216.8693569302559,218.32306748628616,217.698681473732,217.41719990968704,218.27474349737167,216.76889407634735,216.77910351753235,217.27239125967026,216.82891976833344,215.9817959666252,217.46161502599716,216.84495222568512
-68,216.35181033611298,215.94181686639786,216.73990553617477,217.50476390123367,217.6136313676834,217.50476390123367,215.80952942371368,216.8637986779213,218.3275781273842,217.70737832784653,217.43404603004456,218.27194494009018,216.7787554860115,216.76859146356583,217.27944338321686,216.82439625263214,215.9787843823433,217.45279496908188,216.8749127984047
-67,216.37698590755463,215.96017509698868,216.74029403924942,217.5117159485817,217.61686891317368,217.5117159485817,215.83741134405136,216.85865116119385,218.33047688007355,217.71671229600906,217.45221984386444,218.2703231573105,216.78170150518417,216.75984901189804,217.28362411260605,216.820281624794,215.97700691223145,217.4445543885231,216.90427845716476
-66,216.40326446294785,215.97942519187927,216.73816406726837,217.51773524284363,217.6169748902321,217.51773524284363,215.85673534870148,216.8546457886696,218.33290493488312,217.72680658102036,217.47095090150833,218.27037400007248,216.77765786647797,216.75345653295517,217.28520333766937,216.8168721795082,215.9771248102188,217.4372794032097,216.93191981315613
-65,216.4287680387497,215.99876648187637,216.7331062555313,217.5236178636551,217.61387264728546,217.5236178636551,215.86845993995667,216.85265094041824,218.3358251452446,217.73771703243256,217.4890598654747,218.27253943681717,216.76707458496094,216.7498442530632,217.28417122364044,216.81452023983002,215.9794675707817,217.43145418167114,216.95714032649994
-64,216.4520772099495,216.01769477128983,216.72509998083115,217.53023755550385,217.60746735334396,217.53023755550385,215.87397330999374,216.85321217775345,218.33972281217575,217.74976056814194,217.50547301769257,218.2774214744568,216.75108647346497,216.74954360723495,217.2809567451477,216.81361585855484,215.98425233364105,217.4276574254036,216.9795269370079
-63,216.47244799137115,216.03600811958313,216.7141580581665,217.53852605819702,217.59806180000305,217.53852605819702,215.87494826316833,216.856704890728,218.34451514482498,217.7626857161522,217.5193201303482,218.2855966091156,216.7312782406807,216.75277423858643,217.2765389084816,216.8144758939743,215.99151879549026,217.4266101717949,216.9987125992775
-62,216.4897992014885,216.0533441901207,216.7005197405815,217.5491030216217,217.58607530593872,217.5491030216217,215.87289023399353,216.86286038160324,218.34986025094986,217.77578681707382,217.52970832586288,218.2972258925438,216.70942795276642,216.7591693997383,217.27157056331635,216.8172395825386,216.00078493356705,217.42876291275024,217.0143694281578
-61,216.50412261486053,216.0684643983841,216.68481707572937,217.5619695186615,217.57200676202774,217.5619695186615,215.86900013685226,216.87104189395905,218.35562032461166,217.7885383963585,217.53602600097656,218.3121276497841,216.68691331148148,216.76825553178787,217.26620918512344,216.8218646645546,216.0115881562233,217.43427151441574,217.02651101350784
-60,216.5153169631958,216.0804306268692,216.66799694299698,217.5768165588379,217.55626273155212,217.5768165588379,215.86389714479446,216.88024920225143,218.3618301153183,217.80093955993652,217.5380534529686,218.3298655152321,216.66479301452637,216.77966618537903,217.2603681087494,216.82854688167572,216.0233615040779,217.4431676864624,217.03559082746506
-59,216.52310061454773,216.088736474514,216.65124559402466,217.59297692775726,217.53935664892197,217.59297692775726,215.85723847150803,216.88931328058243,218.3684401512146,217.8132939338684,217.53624826669693,218.34984582662582,216.64369416236877,216.79306203126907,217.25391727685928,216.83761537075043,216.03538632392883,217.45525193214417,217.04221826791763
-58,216.5272507071495,216.0933274626732,216.63568300008774,217.60980051755905,217.52214759588242,217.60980051755905,215.84881395101547,216.8972454071045,218.37552726268768,217.8260549902916,217.53162664175034,218.3713554739952,216.62371534109116,216.80796319246292,217.24678087234497,216.84921789169312,216.04703897237778,217.46998530626297,217.04688096046448
-57,216.5275518298149,216.09466433525085,216.6219487786293,217.62633192539215,217.50543475151062,217.62633192539215,215.83866792917252,216.9038091301918,218.38268393278122,217.83956134319305,217.52564626932144,218.39348202943802,216.60491704940796,216.82386672496796,217.23904991149902,216.86361050605774,216.0577745437622,217.48680764436722,217.05006474256516
-56,216.52396935224533,216.09356915950775,216.6099249124527,217.6415240764618,217.48973953723907,217.6415240764618,215.82671850919724,216.90952640771866,218.3895741701126,217.8540163040161,217.51999020576477,218.41573005914688,216.5875626206398,216.84030771255493,217.23088163137436,216.88056468963623,216.0671483874321,217.5051377415657,217.05239272117615
-55,216.5165771842003,216.09087771177292,216.59922564029694,217.6545975804329,217.4752275943756,217.6545975804329,215.8130213022232,216.9150611758232,218.3957599401474,217.86934196949005,217.51616221666336,218.43769401311874,216.57185173034668,216.857206761837,217.2225058078766,216.89930778741837,216.07505095005035,217.52424561977386,217.054538667202
-54,216.50571167469025,216.08800077438354,216.58988225460052,217.6647565960884,217.4620795249939,217.6647565960884,215.7978200316429,216.9210026860237,218.4006688594818,217.8851576447487,217.51579362154007,218.4588519334793,216.5577730536461,216.87438362836838,217.21433758735657,216.91878354549408,216.08158028125763,217.5433793067932,217.05662328004837
-53,216.49202263355255,216.08645391464233,216.5820653438568,217.67158192396164,217.45022755861282,217.67158192396164,215.78139054775238,216.9282180070877,218.4038833975792,217.9008271098137,217.52008545398712,218.47884893417358,216.54521679878235,216.89186495542526,217.20683336257935,216.93801963329315,216.08691036701202,217.5618269443512,217.05798441171646
-52,216.47620749473572,216.08701086044312,216.57568234205246,217.67462807893753,217.43957006931305,217.67462807893753,215.76423120498657,216.9370640516281,218.40514016151428,217.9157612323761,217.52900981903076,218.49748301506042,216.53414750099182,216.9098191857338,217.2002484202385,216.95620667934418,216.09115344285965,217.57886838912964,217.0577037334442
-51,216.45901906490326,216.0899000763893,216.57022178173065,217.67345547676086,217.42985808849335,217.67345547676086,215.74690252542496,216.94753575325012,218.4044417142868,217.92948073148727,217.54180932044983,218.51437950134277,216.5246331691742,216.9281091094017,217.19467574357986,216.97273087501526,216.09445923566818,217.59374886751175,217.05481946468353
-50,216.44162625074387,216.09503960609436,216.56553184986115,217.66793811321259,217.42075496912003,217.66793811321259,215.72958517074585,216.9593054652214,218.4021246433258,217.94169092178345,217.55740702152252,218.52924627065659,216.51658391952515,216.94634920358658,217.19033217430115,216.98706370592117,216.09762352705002,217.60596597194672,217.04830223321915
-49,216.42561852931976,216.10207879543304,216.5616222023964,217.65827947854996,217.41201847791672,217.65827947854996,215.71269863843918,216.9719364643097,218.39839839935303,217.95237708091736,217.57436221837997,218.54200625419617,216.5098361968994,216.96412855386734,217.18753826618195,216.99874711036682,216.10147941112518,217.6151767373085,217.03730189800262
-48,216.4127350449562,216.11065113544464,216.55837243795395,217.64527821540833,217.4035406112671,217.64527821540833,215.69679576158524,216.98484855890274,218.3933652639389,217.96176528930664,217.5911801457405,218.55288761854172,216.50455504655838,216.9811656475067,217.1867534518242,217.00757229328156,216.10671603679657,217.62109404802322,217.0215945839882
-47,216.40420806407928,216.1200127005577,216.55590695142746,217.6302214860916,217.39555633068085,217.6302214860916,215.68228524923325,216.99738198518753,218.38760602474213,217.97003346681595,217.60653400421143,218.562251329422,216.5005338191986,216.99728798866272,217.18813705444336,217.01366078853607,216.11355859041214,217.62356412410736,217.00171196460724
-46,216.40033209323883,216.12927758693695,216.55417615175247,217.6142366528511,217.38856583833694,217.6142366528511,215.66910183429718,217.00908678770065,218.3816139101982,217.97719585895538,217.61926525831223,218.57073956727982,216.49681067466736,217.01233685016632,217.19181126356125,217.01759499311447,216.1221951842308,217.62244927883148,216.9785317182541
-45,216.4009537100792,216.13791853189468,216.55345165729523,217.59834176301956,217.38314580917358,217.59834176301956,215.65685033798218,217.01967734098434,218.37562477588654,217.98327314853668,217.62873101234436,218.57878160476685,216.49244743585587,217.0262268781662,217.1975423693657,217.0200710296631,216.13282412290573,217.6176813840866,216.95328909158707
-44,216.40538901090622,216.14561676979065,216.55372887849808,217.58326041698456,217.3799929022789,217.58326041698456,215.6455307006836,217.0290322303772,218.37009555101395,217.9888002872467,217.6345864534378,218.58660209178925,216.4868929386139,217.0389638543129,217.205047249794,217.0217495560646,216.145294547081,217.60917955636978,216.92759776115417
-43,216.41237783432007,216.1521001458168,216.55499696731567,217.56927210092545,217.37982720136642,217.56927210092545,215.63525211811066,217.0370927453041,218.36529046297073,217.99407351016998,217.63708752393723,218.59414267539978,216.47998785972595,217.0502913594246,217.2139441370964,217.02313536405563,216.15949147939682,217.59718561172485,216.9032751917839
-42,216.42052710056305,216.15748006105423,216.5571989417076,217.55646365880966,217.38302785158157,217.55646365880966,215.6261642575264,217.04385834932327,218.36129820346832,217.99935269355774,217.63710206747055,218.60108017921448,216.47181338071823,217.05989664793015,217.22360825538635,217.02456629276276,216.17522633075714,217.58175998926163,216.88189351558685
-41,216.42884349822998,216.16186732053757,216.56008177995682,217.54489076137543,217.38954836130142,217.54489076137543,215.61876583099365,217.04978680610657,218.35825181007385,218.00474172830582,217.6355795264244,218.60708725452423,216.46281027793884,217.0673257112503,217.23323595523834,217.02633261680603,216.19210493564606,217.56320536136627,216.86471062898636
-40,216.43636363744736,216.16573756933212,216.56345343589783,217.53453743457794,217.3992676138878,217.53453743457794,215.6137773990631,217.05508518218994,218.35641700029373,218.010238468647,217.6333315372467,218.6119565963745,216.45311480760574,217.07207643985748,217.24183577299118,217.029137134552,216.2097829580307,217.54211407899857,216.85264682769775
-39,216.44236755371094,216.16989344358444,216.56716459989548,217.52556151151657,217.41175919771194,217.52556151151657,215.61153650283813,217.05996668338776,218.35600727796555,218.01592421531677,217.63106656074524,218.6153411269188,216.4431837797165,217.0743687748909,217.24869561195374,217.0332846045494,216.22797870635986,217.51893210411072,216.8461223244667
-38,216.44614458084106,216.17520225048065,216.57076740264893,217.5178837776184,217.4265776872635,217.5178837776184,215.61206609010696,217.06474697589874,218.35687029361725,218.0220120549202,217.62934184074402,218.6169530749321,216.43364089727402,217.07466715574265,217.2533322572708,217.03914099931717,216.2466048002243,217.49458247423172,216.84491229057312
-37,216.4473294019699,216.18225640058517,216.5739245414734,217.51134741306305,217.4430913925171,217.51134741306305,215.61525505781174,217.0696462392807,218.3585215806961,218.0283948779106,217.62851309776306,218.6166434288025,216.42525798082352,217.07360529899597,217.25578117370605,217.04689824581146,216.26535338163376,217.46996581554413,216.84810024499893
-36,216.44587206840515,216.19152742624283,216.5762113928795,217.505892932415,217.46072494983673,217.505892932415,215.6208816766739,217.07499742507935,218.3604959845543,218.034628033638,217.6287015080452,218.61436700820923,216.41894781589508,217.07219099998474,217.25630801916122,217.05628502368927,216.28379315137863,217.4460214972496,216.85415279865265
-35,216.44195687770844,216.20302432775497,216.57716047763824,217.50128507614136,217.47894209623337,217.50128507614136,215.62845307588577,217.0812451839447,218.36212623119354,218.04030096530914,217.6299449801445,218.6104012131691,216.4154895544052,217.07125502824783,217.25530689954758,217.0667788386345,216.30145132541656,217.4233866930008,216.86173897981644
-34,216.43587285280228,216.2165578007698,216.57657653093338,217.49744081497192,217.49694842100143,217.49744081497192,215.63725465536118,217.08864015340805,218.36280316114426,218.0451284646988,217.6320223212242,218.60502231121063,216.41536396741867,217.07114797830582,217.25300300121307,217.07786685228348,216.31767535209656,217.40231442451477,216.86961609125137
-33,216.42804145812988,216.23181927204132,216.57449197769165,217.49412500858307,217.5136143565178,217.49412500858307,215.64665681123734,217.09716391563416,218.36196237802505,218.04878568649292,217.63466292619705,218.59865695238113,216.41860073804855,217.07184797525406,217.24955970048904,217.08875042200089,216.33178156614304,217.382854282856,216.87630087137222
-32,216.4189369082451,216.24820864200592,216.57120043039322,217.49098414182663,217.52807223796844,217.49098414182663,215.655752658844,217.10623234510422,218.35925441980362,218.0510396361351,217.63722360134125,218.59167498350143,216.42464208602905,217.07314157485962,217.2449786067009,217.09886914491653,216.34284037351608,217.3648955821991,216.88058024644852
-31,216.4089965224266,216.26523077487946,216.56699842214584,217.48782336711884,217.53958588838577,217.48782336711884,215.66393107175827,217.11492437124252,218.35443896055222,218.05158251523972,217.63935458660126,218.58442735671997,216.43268752098083,217.07439160346985,217.23931282758713,217.10760241746902,216.3507605791092,217.3481044769287,216.88158017396927
-30,216.39844173192978,216.28195202350616,216.5623020529747,217.48471051454544,217.54764825105667,217.48471051454544,215.67083805799484,217.1221427321434,218.34726637601852,218.05006629228592,217.6407842040062,218.57727587223053,216.44219893217087,217.07505005598068,217.2326425909996,217.11468929052353,216.35589295625687,217.33209908008575,216.8789831995964
-29,216.38735127449036,216.297318816185,216.55733358860016,217.4817864894867,217.55189388990402,217.4817864894867,215.6759421825409,217.1262738108635,218.3375631570816,218.04613560438156,217.6412912607193,218.57039266824722,216.45293581485748,217.0747303366661,217.22489660978317,217.1202089190483,216.35839414596558,217.31663066148758,216.8729646205902
-28,216.37577658891678,216.31043875217438,216.55231893062592,217.4793512225151,217.55241286754608,217.4793512225151,215.67893826961517,217.12611097097397,218.32527965307236,218.03970271348953,217.64106673002243,218.56381422281265,216.46503961086273,217.07339721918106,217.21615797281265,217.124576151371,216.35820752382278,217.30191779136658,216.86414116621017
-27,216.36365777254105,216.32030594348907,216.54745572805405,217.47761023044586,217.54956644773483,217.47761023044586,215.68006217479706,217.12065076828003,218.310445189476,218.03085708618164,217.64047080278397,218.55782252550125,216.47862321138382,217.07120126485825,217.20641952753067,217.1283193230629,216.35511672496796,217.28804886341095,216.85346519947052
-26,216.35069328546524,216.32632380723953,216.5428591966629,217.4766012430191,217.54399752616882,217.4766012430191,215.67997586727142,217.10940313339233,218.29313606023788,218.0199756026268,217.6402633190155,218.5527747273445,216.49379324913025,217.0682793855667,217.1957963705063,217.13174039125443,216.34890347719193,217.27510726451874,216.84212905168533
-25,216.33693408966064,216.32840657234192,216.53843039274216,217.47644126415253,217.53614515066147,217.47644126415253,215.67917448282242,217.09255802631378,218.27370703220367,218.0072684288025,217.64121574163437,218.54894226789474,216.51061713695526,217.0642832517624,217.18430149555206,217.134834587574,216.3396239876747,217.26305335760117,216.83115869760513
-24,216.3226951956749,216.32685804367065,216.53370958566666,217.47697085142136,217.52640843391418,217.47697085142136,215.67787605524063,217.07037889957428,218.25275433063507,217.99335378408432,217.6438730955124,218.54640239477158,216.52916818857193,217.05883079767227,217.1719287633896,217.137449324131,216.32770150899887,217.25174152851105,216.82113349437714
-23,216.30854696035385,216.3222380876541,216.52817112207413,217.47811543941498,217.51526379585266,217.47811543941498,215.67652958631516,217.04333919286728,218.2311651110649,217.9790762066841,217.64844125509262,218.5453314781189,216.54928612709045,217.05171686410904,217.1587175130844,217.13939917087555,216.3136709332466,217.240915954113,216.81218379735947
-22,216.29552763700485,216.3154205083847,216.52145570516586,217.47980070114136,217.50333505868912,217.47980070114136,215.67549669742584,217.01221352815628,218.21013700962067,217.9653518795967,217.65452110767365,218.5455957055092,216.57053738832474,217.04271733760834,217.14483100175858,217.14062803983688,216.29806923866272,217.23036926984787,216.80432796478271
-21,216.284605383873,216.30720365047455,216.51337081193924,217.48221117258072,217.49117827415466,217.48221117258072,215.6750375032425,216.97785699367523,218.1910327076912,217.95287019014359,217.66129851341248,218.5470626950264,216.59221762418747,217.03187382221222,217.1300392150879,217.14140444993973,216.28155440092087,217.22012627124786,216.7974994778633
-20,216.2765839099884,216.29837542772293,216.50396710634232,217.48569267988205,217.4792526960373,217.48569267988205,215.6751338839531,216.9412237405777,218.17510843276978,217.94209957122803,217.66804081201553,218.54952478408813,216.61318480968475,217.01922470331192,217.1138265132904,217.14217108488083,216.26486587524414,217.21009200811386,216.7913538813591
-19,216.27204632759094,216.28966808319092,216.4933567047119,217.49050325155258,217.46809339523315,217.49050325155258,215.6756390929222,216.9033420085907,218.16339379549026,217.93326085805893,217.6739947795868,218.5527986884117,216.63264507055283,217.00520431995392,217.09575074911118,217.143348634243,216.2486457824707,217.2002530694008,216.7850381731987
-18,216.2710558772087,216.28169524669647,216.48156368732452,217.49682420492172,217.45785641670227,217.49682420492172,215.675810277462,216.86518347263336,218.15672028064728,217.92654705047607,217.67839407920837,218.55678689479828,216.64990162849426,216.9902206659317,217.07555758953094,217.145143866539,216.2335802912712,217.19041162729263,216.77789145708084
-17,216.27313095331192,216.27471840381622,216.46888172626495,217.50486850738525,217.44854426383972,217.50486850738525,215.67545115947723,216.82760399580002,218.15527510643005,217.92181992530823,217.680410861969,218.5616419315338,216.66452783346176,216.97494012117386,217.05301570892334,217.14741384983063,216.2204505801201,217.18073099851608,216.76903194189072
-16,216.2774447798729,216.26881790161133,216.455672621727,217.51442110538483,217.43996208906174,217.51442110538483,215.67463624477386,216.79165649414062,218.15853774547577,217.9188134074211,217.67955213785172,218.56720316410065,216.6760887503624,216.95996570587158,217.02831757068634,217.15003335475922,216.20972228050232,217.17158323526382,216.75771230459213
-15,216.28285336494446,216.2640579342842,216.44247287511826,217.5250744819641,217.43187922239304,217.5250744819641,215.6736251115799,216.7582802772522,218.16564720869064,217.91709929704666,217.67568159103394,218.57309061288834,216.68408089876175,216.94578635692596,217.0020528435707,217.1527183651924,216.2017371058464,217.16352301836014,216.74329829216003
-14,216.28810560703278,216.26021987199783,216.42947101593018,217.53617799282074,217.42385137081146,217.53617799282074,215.67282128334045,216.72829061746597,218.17540472745895,217.91619288921356,217.66865611076355,218.57909846305847,216.68829542398453,216.93275731801987,216.9749990105629,217.155122756958,216.19686144590378,217.15709817409515,216.72519063949585
-13,216.29197311401367,216.25710535049438,216.416847884655,217.54715663194656,217.41536724567413,217.54715663194656,215.67261892557144,216.70246636867523,218.18659394979477,217.9157679080963,217.65868866443634,218.58516359329224,216.68869018554688,216.92120724916458,216.9479808807373,217.1571750640869,216.1949781179428,217.15284997224808,216.70336413383484
-12,216.293512403965,216.25466936826706,216.40471094846725,217.5573480129242,217.40603756904602,217.5573480129242,215.67301160097122,216.681507229805,218.19804000854492,217.9154098033905,217.6460524201393,218.59123182296753,216.6856449842453,216.91113913059235,216.92188096046448,217.15875124931335,216.19604057073593,217.1513746380806,216.6778331398964
