shift,pair_02,pair_03,pair_04,pair_05,pair_06,pair_07,pair_08,pair_09,pair_10,pair_11,pair_12,pair_13,pair_14,pair_15,pair_16
77,216.9488136768341,217.51722007989883,217.06784057617188,216.4180832505226,217.8346807360649,217.76240932941437,215.83543473482132,217.49949491024017,216.3505855202675,215.8054347038269,217.58800768852234,216.45409780740738,216.07350707054138,215.38140678405762,217.1442768573761
78,216.96567219495773,217.50780737400055,217.07361268997192,216.43046361207962,217.84809583425522,217.75843596458435,215.8348400592804,217.49375516176224,216.36489075422287,215.82219797372818,217.56331288814545,216.4436725974083,216.09476113319397,215.3594633936882,217.15532928705215
79,216.990791618824,217.49623036384583,217.08099687099457,216.44738000631332,217.8551704287529,217.75578135252,215.82934671640396,217.48831224441528,216.3771751523018,215.83929592370987,217.54182118177414,216.42873895168304,216.11480098962784,215.34169977903366,217.16280609369278
80,217.0220866203308,217.48225259780884,217.08978259563446,216.46842974424362,217.85453474521637,217.75369161367416,215.81885570287704,217.48329383134842,216.38767141103745,215.8549923300743,217.52352130413055,216.40954357385635,216.13140958547592,215.32876670360565,217.1663100719452
81,217.05685126781464,217.4659590125084,217.09944850206375,216.4930221438408,217.84546440839767,217.75187999010086,215.80409789085388,217.47879749536514,216.39580464363098,215.86737221479416,217.50804263353348,216.3870297074318,216.14247459173203,215.32086449861526,217.16591048240662
82,217.0919550061226,217.4478675723076,217.1091536283493,216.52037739753723,217.82758527994156,217.75018447637558,215.786199092865,217.4751477241516,216.401322722435,215.87532544136047,217.49478030204773,216.36252772808075,216.14670956134796,215.31800758838654,217.16149067878723
83,217.12475353479385,217.42863821983337,217.11792361736298,216.5493842959404,217.80078148841858,217.74835062026978,215.76647132635117,217.47238183021545,216.40394920110703,215.87865310907364,217.48295718431473,216.3373481631279,216.14438712596893,215.3202365040779,217.15294343233109
84,217.1534389257431,217.4093478322029,217.12510895729065,216.57893133163452,217.76548719406128,217.74656438827515,215.7464418411255,217.47060668468475,216.40302407741547,215.87747794389725,217.47211128473282,216.31274181604385,216.13680851459503,215.32739627361298,217.1405319571495
85,217.17710906267166,217.3912417292595,217.13032633066177,216.60797953605652,217.72292339801788,217.7450811266899,215.72777312994003,217.46964591741562,216.39731293916702,215.8719506263733,217.46225309371948,216.28974276781082,216.12538903951645,215.33888983726501,217.12443661689758
86,217.195670068264,217.37564224004745,217.13392394781113,216.63539499044418,217.67490369081497,217.74407494068146,215.71163934469223,217.46916419267654,216.38581842184067,215.86232262849808,217.45320284366608,216.2689698934555,216.11147212982178,215.35355472564697,217.10467344522476
87,217.20948481559753,217.3639263510704,217.13659638166428,216.66008484363556,217.6236338019371,217.7438122034073,215.69847643375397,217.46849924325943,216.36797147989273,215.8490068912506,217.4450603723526,216.25103735923767,216.09673964977264,215.36990070343018,217.08141350746155
